Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/textarea_Descripcion""), ""Permiso Autorizado"")",Chrome 123.0.0.0,,,2024-04-02 15:44:30,2024-04-02 15:44:31,"0,829s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo motivo""), ""Cierre"", false)",Chrome 123.0.0.0,,,2024-04-02 15:44:31,2024-04-02 15:44:32,"0,713s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo Ocio""), ""Tiempo Ocio Voluntario"", false)",Chrome 123.0.0.0,,,2024-04-02 15:44:32,2024-04-02 15:44:33,"0,891s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:44:33,2024-04-02 15:44:33,"0,465s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:44:33,2024-04-02 15:44:36,"3,015s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/input_Nombre""), ""Falla Técnica"")",Chrome 123.0.0.0,Motivo 6,,2024-04-02 15:44:36,2024-04-02 15:44:37,"0,866s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/textarea_Descripcion""), ""Falla Técnica"")",Chrome 123.0.0.0,,,2024-04-02 15:44:37,2024-04-02 15:44:38,"0,826s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo motivo""), ""Cierre"", false)",Chrome 123.0.0.0,,,2024-04-02 15:44:38,2024-04-02 15:44:39,"0,692s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo Ocio""), ""Labores Administrativas"", false)",Chrome 123.0.0.0,,,2024-04-02 15:44:39,2024-04-02 15:44:40,"0,980s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:44:40,2024-04-02 15:44:40,"0,424s",PASSED
