Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToPosition(0, 0)",Chrome 123.0.0.0,,,2024-04-02 15:20:10,2024-04-02 15:20:10,"0,024s",PASSED
delay(2),Chrome 123.0.0.0,,,2024-04-02 15:20:10,2024-04-02 15:20:12,"2,002s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:20:12,2024-04-02 15:20:12,"0,424s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:20:12,2024-04-02 15:20:15,"3,005s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/0Menu/span_Terminales""))",Chrome 123.0.0.0,inicio Cali Radicaciones,,2024-04-02 15:20:15,2024-04-02 15:20:16,"0,577s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:20:16,2024-04-02 15:20:19,"3,009s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/0OficinasModal/td_2Cali - Chipichape""))",Chrome 123.0.0.0,,,2024-04-02 15:20:19,2024-04-02 15:20:20,"0,479s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:20:20,2024-04-02 15:20:23,"3,017s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/btn_SeleccionarGrupo""))",Chrome 123.0.0.0,,,2024-04-02 15:20:23,2024-04-02 15:20:23,"0,478s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:20:23,2024-04-02 15:20:26,"3,005s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/btn_Seleccionar Grupo(1)/a_Grupo Radicaciones""))",Chrome 123.0.0.0,,,2024-04-02 15:20:26,2024-04-02 15:20:27,"0,506s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:20:27,2024-04-02 15:20:30,"3,001s",PASSED
"scrollToElement(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/input_Nombre""), 2)",Chrome 123.0.0.0,,,2024-04-02 15:20:30,2024-04-02 15:20:30,"0,425s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/input_Nombre""), ""A03"")",Chrome 123.0.0.0,,,2024-04-02 15:20:30,2024-04-02 15:20:31,"0,831s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/textarea_Descripcion""), ""Cali - Terminal - Radicaciones"")",Chrome 123.0.0.0,,,2024-04-02 15:20:31,2024-04-02 15:20:32,"0,831s",PASSED
"scrollToElement(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/Label/label_Mostrar ventana emergente""), 2)",Chrome 123.0.0.0,,,2024-04-02 15:20:32,2024-04-02 15:20:32,"0,362s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/input_Direccion en sala""), ""3"")",Chrome 123.0.0.0,,,2024-04-02 15:20:32,2024-04-02 15:20:33,"0,779s",PASSED
"check(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/Label/label_Mostrar ventana emergente""))",Chrome 123.0.0.0,,,2024-04-02 15:20:33,2024-04-02 15:20:33,"0,425s",PASSED
"scrollToPosition(0, 0)",Chrome 123.0.0.0,,,2024-04-02 15:20:33,2024-04-02 15:20:33,"0,035s",PASSED
delay(2),Chrome 123.0.0.0,,,2024-04-02 15:20:33,2024-04-02 15:20:35,"2,004s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:20:35,2024-04-02 15:20:36,"0,438s",PASSED
"scrollToPosition(0, 0)",Chrome 123.0.0.0,,,2024-04-02 15:20:36,2024-04-02 15:20:36,"0,026s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:20:36,2024-04-02 15:20:39,"3,010s",PASSED
takeFullPageScreenshot(),Chrome 123.0.0.0,,,2024-04-02 15:20:39,2024-04-02 15:20:40,"0,823s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:20:40,2024-04-02 15:20:43,"3,001s",PASSED
Start listener action : sampleAfterTestCase,Chrome 123.0.0.0,,,2024-04-02 15:20:43,2024-04-02 15:20:43,"0,000s",PASSED
