Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Chrome 115.0.0.0,,,2023-08-14 11:29:28,2023-08-14 11:29:30,"2,011s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/img_Nuevo""))",Chrome 115.0.0.0,,,2023-08-14 11:29:30,2023-08-14 11:29:30,"0,473s",PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-14 11:29:30,2023-08-14 11:29:33,"3,007s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/0Menu/span_Terminales""))",Chrome 115.0.0.0,inicio Manizales Radicaciones,,2023-08-14 11:29:33,2023-08-14 11:29:34,"0,606s",PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-14 11:29:34,2023-08-14 11:29:37,"3,007s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/0OficinasModal/td_4Manizales - Manizales""))",Chrome 115.0.0.0,,,2023-08-14 11:29:37,2023-08-14 11:29:37,"0,392s",PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-14 11:29:37,2023-08-14 11:29:40,"3,013s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/btn_SeleccionarGrupo""))",Chrome 115.0.0.0,,,2023-08-14 11:29:40,2023-08-14 11:29:41,"0,447s",PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-14 11:29:41,2023-08-14 11:29:44,"3,010s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/btn_Seleccionar Grupo(1)/a_Grupo Radicaciones""))",Chrome 115.0.0.0,,,2023-08-14 11:29:44,2023-08-14 11:29:44,"0,441s",PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-14 11:29:44,2023-08-14 11:29:47,"3,011s",PASSED
"scrollToElement(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/input_Nombre""), 2)",Chrome 115.0.0.0,,,2023-08-14 11:29:47,2023-08-14 11:29:48,"0,386s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/input_Nombre""), ""A03"")",Chrome 115.0.0.0,,,2023-08-14 11:29:48,2023-08-14 11:29:49,"0,811s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/textarea_Descripcion""), ""Manizales - Terminal - Radicaciones"")",Chrome 115.0.0.0,,,2023-08-14 11:29:49,2023-08-14 11:29:49,"0,822s",PASSED
"scrollToElement(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/Label/label_Mostrar ventana emergente""), 2)",Chrome 115.0.0.0,,,2023-08-14 11:29:49,2023-08-14 11:29:50,"0,343s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/input_Direccion en sala""), ""3"")",Chrome 115.0.0.0,,,2023-08-14 11:29:50,2023-08-14 11:29:51,"0,799s",PASSED
"check(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/Label/label_Mostrar ventana emergente""))",Chrome 115.0.0.0,,,2023-08-14 11:29:51,2023-08-14 11:29:51,"0,417s",PASSED
"scrollToPosition(0, 0)",Chrome 115.0.0.0,,,2023-08-14 11:29:51,2023-08-14 11:29:51,"0,012s",PASSED
delay(2),Chrome 115.0.0.0,,,2023-08-14 11:29:51,2023-08-14 11:29:53,"2,015s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/img_Nuevo""))",Chrome 115.0.0.0,,,2023-08-14 11:29:53,2023-08-14 11:29:53,"0,433s",PASSED
"scrollToPosition(0, 0)",Chrome 115.0.0.0,,,2023-08-14 11:29:53,2023-08-14 11:29:53,"0,027s",PASSED
delay(2),Chrome 115.0.0.0,,,2023-08-14 11:29:53,2023-08-14 11:29:55,"2,014s",PASSED
takeFullPageScreenshot(),Chrome 115.0.0.0,,,2023-08-14 11:29:55,2023-08-14 11:29:56,"0,842s",PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-14 11:29:56,2023-08-14 11:29:59,"3,013s",PASSED
Start listener action : sampleAfterTestCase,Chrome 115.0.0.0,,,2023-08-14 11:29:59,2023-08-14 11:29:59,"0,000s",PASSED
