Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
59 Datos Complementarios,Chrome 114.0.0.0,,,2023-07-11 12:17:48,2023-07-11 12:18:36,"47,985s",PASSED
,,,,,,,
Test Cases/DIGITURNO/BASICO/59 Datos Complementarios,Chrome 114.0.0.0,,,2023-07-11 12:17:49,2023-07-11 12:18:36,"47,749s",PASSED
"callTestCase(findTestCase(""DIGITURNO/BASICO/3 Configuracion""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-11 12:17:49,2023-07-11 12:18:08,"18,670s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/0Principal/img_5Datos complementarios""))",Chrome 114.0.0.0,,,2023-07-11 12:18:08,2023-07-11 12:18:30,"22,276s",PASSED
delay(3),Chrome 114.0.0.0,,,2023-07-11 12:18:30,2023-07-11 12:18:33,"3,014s",PASSED
takeFullPageScreenshot(),Chrome 114.0.0.0,,,2023-07-11 12:18:33,2023-07-11 12:18:33,"0,480s",PASSED
delay(3),Chrome 114.0.0.0,,,2023-07-11 12:18:33,2023-07-11 12:18:36,"3,014s",PASSED
Start listener action : sampleAfterTestCase,Chrome 114.0.0.0,,,2023-07-11 12:18:36,2023-07-11 12:18:36,"0,000s",PASSED
