Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToPosition(0, 0)",Chrome 123.0.0.0,,,2024-04-02 15:25:02,2024-04-02 15:25:02,"0,021s",PASSED
delay(2),Chrome 123.0.0.0,,,2024-04-02 15:25:02,2024-04-02 15:25:04,"2,014s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:25:04,2024-04-02 15:25:04,"0,496s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:25:04,2024-04-02 15:25:07,"3,003s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/0Menu/span_Terminales""))",Chrome 123.0.0.0,inicio Medellin Radicaciones,,2024-04-02 15:25:07,2024-04-02 15:25:08,"0,527s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:25:08,2024-04-02 15:25:11,"3,022s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/0OficinasModal/td_5Medellin - Laureles""))",Chrome 123.0.0.0,,,2024-04-02 15:25:11,2024-04-02 15:25:11,"0,425s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:25:11,2024-04-02 15:25:14,"3,017s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/btn_SeleccionarGrupo""))",Chrome 123.0.0.0,,,2024-04-02 15:25:14,2024-04-02 15:25:15,"0,454s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:25:15,2024-04-02 15:25:18,"3,012s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/btn_Seleccionar Grupo(1)/a_Grupo Radicaciones""))",Chrome 123.0.0.0,,,2024-04-02 15:25:18,2024-04-02 15:25:18,"0,465s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:25:18,2024-04-02 15:25:21,"3,006s",PASSED
"scrollToElement(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/input_Nombre""), 0)",Chrome 123.0.0.0,,,2024-04-02 15:25:21,2024-04-02 15:25:21,"0,422s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/input_Nombre""), ""A03"")",Chrome 123.0.0.0,,,2024-04-02 15:25:21,2024-04-02 15:25:22,"0,797s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/textarea_Descripcion""), ""Medellin - Terminal - Radicaciones"")",Chrome 123.0.0.0,,,2024-04-02 15:25:22,2024-04-02 15:25:23,"0,814s",PASSED
"scrollToElement(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/Label/label_Mostrar ventana emergente""), 2)",Chrome 123.0.0.0,Para colocar Direccion en sala 3,,2024-04-02 15:25:23,2024-04-02 15:25:23,"0,360s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/input_Direccion en sala""), ""3"")",Chrome 123.0.0.0,Para colocar Direccion en sala 2,,2024-04-02 15:25:23,2024-04-02 15:25:24,"0,837s",PASSED
"check(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/Label/label_Mostrar ventana emergente""))",Chrome 123.0.0.0,,,2024-04-02 15:25:24,2024-04-02 15:25:25,"0,397s",PASSED
"scrollToPosition(0, 0)",Chrome 123.0.0.0,,,2024-04-02 15:25:25,2024-04-02 15:25:25,"0,019s",PASSED
delay(2),Chrome 123.0.0.0,,,2024-04-02 15:25:25,2024-04-02 15:25:27,"2,015s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/5Terminales/Edicion/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:25:27,2024-04-02 15:25:27,"0,408s",PASSED
"scrollToPosition(0, 0)",Chrome 123.0.0.0,,,2024-04-02 15:25:27,2024-04-02 15:25:27,"0,020s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:25:27,2024-04-02 15:25:30,"3,010s",PASSED
takeFullPageScreenshot(),Chrome 123.0.0.0,,,2024-04-02 15:25:30,2024-04-02 15:25:31,"0,862s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:25:31,2024-04-02 15:25:34,"3,018s",PASSED
Start listener action : sampleAfterTestCase,Chrome 123.0.0.0,,,2024-04-02 15:25:34,2024-04-02 15:25:34,"0,000s",PASSED
